"BehaviorSpace results (NetLogo 6.1.0)"
"QVoting with Polling.nlogo"
"does-polling-converge"
"08/05/2019 14:20:26:937 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-32","32","-32","32"
"[run number]","number-of-voters","proportion-of-strategic-voters","number-of-issues","poll-response-rate","utility-distribution","[step]","poll","total-utility-gain","maximal-utility?"
"6320","1500","0.9","2","1","Normal mean = 0","50","[19.142573691311323 61.84661187377543]","[0 0]","false"
"6321","1500","0.9","2","1","Normal mean = 0","50","[-39.819509122922746 3.454039144517701]","[0 0]","false"
"6322","1500","0.9","2","1","Normal mean = 0","50","[1.3253685372001693 -45.3621460878528]","[0 0]","false"
"6323","1500","0.9","2","1","Normal mean = 0","50","[-1.5099084743491529 0.0981912700086206]","[0 0]","false"
"6324","1500","0.9","2","1","Normal mean = 0","50","[15.491988397462903 1.335706670940538]","[0 0]","false"
"6325","1500","0.9","2","1","Normal mean = 0","50","[-67.63097316095963 18.16858629376331]","[0 0]","false"
"6326","1500","0.9","2","1","Normal mean = 0","50","[6.03153861278999 -3.293111394726392]","[0 0]","false"
"6328","1500","0.9","2","1","Normal mean = 0","50","[-3.3437333413774337 -14.390406591782483]","[0 0]","false"
"6327","1500","0.9","2","1","Normal mean = 0","50","[21.086842530591884 -75.59499015254616]","[0 0]","false"
"6329","1500","0.9","2","1","Normal mean = 0","50","[-13.721245832567876 8.756132357836643]","[0 0]","false"
"6330","1500","0.9","2","1","Normal mean = 0","50","[8.75721065454792 -78.59632197906193]","[0 0]","false"
"6331","1500","0.9","2","1","Normal mean = 0","50","[105.36048516871384 5.232523654888801]","[0 0]","false"
"6332","1500","0.9","2","1","Normal mean = 0","50","[-14.971424745939546 60.66015341603634]","[0 0]","false"
"6333","1500","0.9","2","1","Normal mean = 0","50","[2.8358902784441327 0.6408674277501538]","[0 0]","false"
"6334","1500","0.9","2","1","Normal mean = 0","50","[10.804804507280352 17.723229748022067]","[0 0]","false"
"6335","1500","0.9","2","1","Normal mean = 0","50","[-4.711163689913114 -3.467269208774243]","[0 0]","false"
"6336","1500","0.9","2","1","Normal mean = 0","50","[33.42600535258863 9.860468835741887]","[0 0]","false"
"6337","1500","0.9","2","1","Normal mean = 0","50","[31.170456648750324 -57.82099564063811]","[0 0]","false"
"6338","1500","0.9","2","1","Normal mean = 0","50","[-17.585747787692313 -110.44022636649322]","[0 0]","false"
"6341","1500","0.9","2","1","Normal mean = 0","50","[-7.411413276998654 23.980943578141677]","[0 0]","false"
"6340","1500","0.9","2","1","Normal mean = 0","50","[45.70631057893789 -12.898332099814949]","[0 0]","false"
"6339","1500","0.9","2","1","Normal mean = 0","50","[6.8793004004310205 5.289112539353929]","[0 0]","false"
"6342","1500","0.9","2","1","Normal mean = 0","50","[-19.520012816331608 7.846994646722611]","[0 0]","false"
"6343","1500","0.9","2","1","Normal mean = 0","50","[46.847719895652276 1.5647611011251619]","[0 0]","false"
"6344","1500","0.9","2","1","Normal mean = 0","50","[3.742415902492474 -0.21104524746512732]","[0 0]","false"
"6345","1500","0.9","2","1","Normal mean = 0","50","[-9.136030172908217 11.146330873767255]","[0 0]","false"
"6346","1500","0.9","2","1","Normal mean = 0","50","[10.743023163904514 58.420660708581984]","[0 0]","false"
"6347","1500","0.9","2","1","Normal mean = 0","50","[-34.98996748656565 9.803406924548158]","[0 0]","false"
"6348","1500","0.9","2","1","Normal mean = 0","50","[-11.948760605492083 71.12899687741535]","[0 0]","false"
"6349","1500","0.9","2","1","Normal mean = 0","50","[-8.62454391789154 4.015678857393646]","[0 0]","false"
"6351","1500","0.9","2","1","Normal mean = 0","50","[-23.19409464097078 42.73867062645732]","[0 0]","false"
"6350","1500","0.9","2","1","Normal mean = 0","50","[-32.985289804220606 0.7435820207409574]","[0 0]","false"
"6352","1500","0.9","2","1","Normal mean = 0","50","[-18.21943513075508 -19.0818073920986]","[0 0]","false"
"6353","1500","0.9","2","1","Normal mean = 0","50","[-13.35931579876015 -4.275111673084269]","[0 0]","false"
"6354","1500","0.9","2","1","Normal mean = 0","50","[-15.79694990639321 -7.254062894416387]","[0 0]","false"
"6355","1500","0.9","2","1","Normal mean = 0","50","[27.328002544976577 24.06341998917919]","[0 0]","false"
"6356","1500","0.9","2","1","Normal mean = 0","50","[40.30235066783783 8.414156930518988]","[0 0]","false"
"6357","1500","0.9","2","1","Normal mean = 0","50","[-1.2363720966683382 37.18163448010343]","[0 0]","false"
"6358","1500","0.9","2","1","Normal mean = 0","50","[-7.994646403040163 -22.311103714600403]","[0 0]","false"
"6360","1500","0.9","2","1","Normal mean = 0","50","[-1.2357514920195756 -17.28270251187657]","[0 0]","false"
"6359","1500","0.9","2","1","Normal mean = 0","50","[12.553941280380483 3.32588477083021]","[0 0]","false"
"6361","1500","0.9","2","1","Normal mean = 0","50","[-56.76287204789779 -10.252435975017393]","[0 0]","false"
"6362","1500","0.9","2","1","Normal mean = 0","50","[-8.28522234464211 4.491628036484127]","[0 0]","false"
"6363","1500","0.9","2","1","Normal mean = 0","50","[-15.620451365318857 -22.025971410280366]","[0 0]","false"
"6364","1500","0.9","2","1","Normal mean = 0","50","[9.325355326030943 21.216613773523036]","[0 0]","false"
"6365","1500","0.9","2","1","Normal mean = 0","50","[4.035723931403526 -70.8182911102629]","[0 0]","false"
"6366","1500","0.9","2","1","Normal mean = 0","50","[-0.7737586143460705 -23.794656207728476]","[0 0]","false"
"6367","1500","0.9","2","1","Normal mean = 0","50","[-28.150724554832987 -109.05105106947403]","[0 0]","false"
"6368","1500","0.9","2","1","Normal mean = 0","50","[-2.451335574577195 -36.25539461693316]","[0 0]","false"
"6369","1500","0.9","2","1","Normal mean = 0","50","[-2.5570327554208365 16.426538224250297]","[0 0]","false"
"6370","1500","0.9","2","1","Normal mean = 0","50","[-1.6853303790479737 -11.633795939323033]","[0 0]","false"
"6371","1500","0.9","2","1","Normal mean = 0","50","[-5.703319393919414 59.177883771938966]","[0 0]","false"
"6373","1500","0.9","2","1","Normal mean = 0","50","[3.322652593240905 51.91504996746607]","[0 0]","false"
"6372","1500","0.9","2","1","Normal mean = 0","50","[0.1872136963510458 -14.189723826847487]","[0 0]","false"
"6374","1500","0.9","2","1","Normal mean = 0","50","[-13.592629421809335 -6.915114471842769]","[0 0]","false"
"6375","1500","0.9","2","1","Normal mean = 0","50","[10.443382908831857 4.401258129458729]","[0 0]","false"
"6376","1500","0.9","2","1","Normal mean = 0","50","[3.827337035616157 -19.086733585765433]","[0 0]","false"
"6378","1500","0.9","2","1","Normal mean = 0","50","[-13.83664360390245 107.44390043118676]","[0 0]","false"
"6377","1500","0.9","2","1","Normal mean = 0","50","[-4.772921579059389 -21.77015633794212]","[0 0]","false"
"6379","1500","0.9","2","1","Normal mean = 0","50","[-8.372620834268176 -6.934783265575138]","[0 0]","false"
"6380","1500","0.9","2","1","Normal mean = 0","50","[-38.81295603361592 48.73461889501876]","[0 0]","false"
"6381","1500","0.9","2","1","Normal mean = 0","50","[5.218211216394484 19.561272546829194]","[0 0]","false"
"6382","1500","0.9","2","1","Normal mean = 0","50","[13.529923744125517 41.01856863406872]","[0 0]","false"
"6383","1500","0.9","2","1","Normal mean = 0","50","[7.713340874151332 -11.365121013949821]","[0 0]","false"
"6384","1500","0.9","2","1","Normal mean = 0","50","[-15.064854024570089 6.274904745331415]","[0 0]","false"
"6385","1500","0.9","2","1","Normal mean = 0","50","[-13.199214099980425 -7.306317470603781]","[0 0]","false"
"6386","1500","0.9","2","1","Normal mean = 0","50","[-14.0079671015362 -35.98191628780895]","[0 0]","false"
"6388","1500","0.9","2","1","Normal mean = 0","50","[-56.53937373584448 -3.3463622352466817]","[0 0]","false"
"6387","1500","0.9","2","1","Normal mean = 0","50","[15.829117351125225 -14.108242979833543]","[0 0]","false"
"6389","1500","0.9","2","1","Normal mean = 0","50","[-7.928321323254997 -20.663554077990902]","[0 0]","false"
"6390","1500","0.9","2","1","Normal mean = 0","50","[-40.91819368423619 -9.029640832992648]","[0 0]","false"
"6391","1500","0.9","2","1","Normal mean = 0","50","[44.82734361522512 27.56956556730286]","[0 0]","false"
"6392","1500","0.9","2","1","Normal mean = 0","50","[-1.9489329821283288 33.72762258207342]","[0 0]","false"
"6394","1500","0.9","2","1","Normal mean = 0","50","[6.113294169172317 -43.34135353746081]","[0 0]","false"
"6393","1500","0.9","2","1","Normal mean = 0","50","[-61.72917937491419 -1.9764572273734518]","[0 0]","false"
"6395","1500","0.9","2","1","Normal mean = 0","50","[0.6457480305176031 10.240637263143814]","[0 0]","false"
"6396","1500","0.9","2","1","Normal mean = 0","50","[85.06645971024994 -1.4123522478996158]","[0 0]","false"
"6397","1500","0.9","2","1","Normal mean = 0","50","[-24.355938561521025 -18.39909057620709]","[0 0]","false"
"6398","1500","0.9","2","1","Normal mean = 0","50","[13.234360914003574 -7.982192967868188]","[0 0]","false"
"6399","1500","0.9","2","1","Normal mean = 0","50","[47.96891085130924 30.055548561986623]","[0 0]","false"
"6400","1500","0.9","2","1","Normal mean = 0","50","[-24.535310240678875 2.989472849997103]","[0 0]","false"
"6401","1500","0.9","2","1","Normal mean = 0","50","[8.19519568722016 5.641864009858905]","[0 0]","false"
"6402","1500","0.9","2","1","Normal mean = 0","50","[4.119772042774179 -13.670694881930094]","[0 0]","false"
"6404","1500","0.9","2","1","Normal mean = 0","50","[-48.6277756428208 -1.9387741436061123]","[0 0]","false"
"6403","1500","0.9","2","1","Normal mean = 0","50","[-9.62053032514714 13.40812180725858]","[0 0]","false"
"6405","1500","0.9","2","1","Normal mean = 0","50","[-1.1770202259704066 7.139455265976017]","[0 0]","false"
"6406","1500","0.9","2","1","Normal mean = 0","50","[0.007282797463591702 -4.937525592198957]","[0 0]","false"
"6407","1500","0.9","2","1","Normal mean = 0","50","[-30.578157655105667 -12.101976566123126]","[0 0]","false"
"6409","1500","0.9","2","1","Normal mean = 0","50","[-11.789452207388168 -22.969484149536004]","[0 0]","false"
"6408","1500","0.9","2","1","Normal mean = 0","50","[-9.096903603437633 -79.90009720973926]","[0 0]","false"
"6410","1500","0.9","2","1","Normal mean = 0","50","[-11.250867052862155 39.859944966598434]","[0 0]","false"
"6411","1500","0.9","2","1","Normal mean = 0","50","[29.494611092095735 14.191053992008428]","[0 0]","false"
"6412","1500","0.9","2","1","Normal mean = 0","50","[7.409421054430575 31.59715681993751]","[0 0]","false"
"6413","1500","0.9","2","1","Normal mean = 0","50","[4.487927099827044 54.325275264993486]","[0 0]","false"
"6414","1500","0.9","2","1","Normal mean = 0","50","[12.710837982416441 -2.004179297247772]","[0 0]","false"
"6415","1500","0.9","2","1","Normal mean = 0","50","[-35.514515690407464 -1.9179753105376778]","[0 0]","false"
"6416","1500","0.9","2","1","Normal mean = 0","50","[9.582302269213079 28.820872674023985]","[0 0]","false"
"6417","1500","0.9","2","1","Normal mean = 0","50","[-55.45194648599773 7.277017930996128]","[0 0]","false"
"6418","1500","0.9","2","1","Normal mean = 0","50","[71.29561163553801 11.480970399350173]","[0 0]","false"
"6419","1500","0.9","2","1","Normal mean = 0","50","[18.261788927565526 -35.06708913005707]","[0 0]","false"
"6420","1500","0.9","2","1","Normal mean = 0","50","[-18.228028679112285 2.8018659009229907]","[0 0]","false"
"6421","1500","0.9","2","1","Normal mean = 0","50","[1.0636712766041412 -19.547993646769775]","[0 0]","false"
"6422","1500","0.9","2","1","Normal mean = 0","50","[-27.216664606843498 -3.706967017759427]","[0 0]","false"
"6423","1500","0.9","2","1","Normal mean = 0","50","[-27.69306722623345 -11.164087144033598]","[0 0]","false"
"6424","1500","0.9","2","1","Normal mean = 0","50","[78.00350951104419 14.789273819309663]","[0 0]","false"
"6425","1500","0.9","2","1","Normal mean = 0","50","[-29.587634506564648 41.23708890478803]","[0 0]","false"
"6426","1500","0.9","2","1","Normal mean = 0","50","[10.774107774710819 -1.4602768224445706]","[0 0]","false"
"6427","1500","0.9","2","1","Normal mean = 0","50","[39.149944721691135 -11.063404450210095]","[0 0]","false"
"6428","1500","0.9","2","1","Normal mean = 0","50","[-13.32403856253744 88.66299593528272]","[0 0]","false"
"6429","1500","0.9","2","1","Normal mean = 0","50","[-24.326816753985625 2.2073189287560777]","[0 0]","false"
"6430","1500","0.9","2","1","Normal mean = 0","50","[-54.171115570087444 -11.762660334366897]","[0 0]","false"
"6431","1500","0.9","2","1","Normal mean = 0","50","[10.817750051612558 -48.676241700796]","[0 0]","false"
"6432","1500","0.9","2","1","Normal mean = 0","50","[6.501237666347651 -31.70353983135023]","[0 0]","false"
"6433","1500","0.9","2","1","Normal mean = 0","50","[-83.14638658359557 -4.15085214203885]","[0 0]","false"
"6434","1500","0.9","2","1","Normal mean = 0","50","[-61.31131932625821 5.49760554178677]","[0 0]","false"
"6435","1500","0.9","2","1","Normal mean = 0","50","[-17.18146596879604 -8.784824061408427]","[0 0]","false"
"6436","1500","0.9","2","1","Normal mean = 0","50","[6.178224554559112 12.710995675755072]","[0 0]","false"
"6437","1500","0.9","2","1","Normal mean = 0","50","[-11.812377449156468 -0.9056638395993872]","[0 0]","false"
"6438","1500","0.9","2","1","Normal mean = 0","50","[-4.052294704140264 -96.09885549320451]","[0 0]","false"
"6439","1500","0.9","2","1","Normal mean = 0","50","[33.27672766843652 12.919007063731664]","[0 0]","false"
"6440","1500","0.9","2","1","Normal mean = 0","50","[-25.477987533807756 35.87019262812449]","[0 0]","false"
"6441","1500","0.9","2","1","Normal mean = 0","50","[42.15197479321062 -14.203533853127185]","[0 0]","false"
"6442","1500","0.9","2","1","Normal mean = 0","50","[-0.06193693719751592 8.198087875307198]","[0 0]","false"
"6443","1500","0.9","2","1","Normal mean = 0","50","[8.813578298060056 -24.28721989692515]","[0 0]","false"
"6444","1500","0.9","2","1","Normal mean = 0","50","[-32.24865368355395 0.7479851767546938]","[0 0]","false"
"6445","1500","0.9","2","1","Normal mean = 0","50","[-5.746456912108675 -3.2676440069392743]","[0 0]","false"
"6446","1500","0.9","2","1","Normal mean = 0","50","[5.673963940810043 -13.284563690409398]","[0 0]","false"
"6447","1500","0.9","2","1","Normal mean = 0","50","[6.023191048939407 39.43559755659264]","[0 0]","false"
"6448","1500","0.9","2","1","Normal mean = 0","50","[-59.806262060102775 8.679265436444217]","[0 0]","false"
"6449","1500","0.9","2","1","Normal mean = 0","50","[0.19570824303883183 -30.798349614174082]","[0 0]","false"
"6450","1500","0.9","2","1","Normal mean = 0","50","[7.802981506283391 7.366313655343378]","[0 0]","false"
"6451","1500","0.9","2","1","Normal mean = 0","50","[-36.21097274850473 -9.818581184100829]","[0 0]","false"
"6453","1500","0.9","2","1","Normal mean = 0","50","[15.781058853003252 -2.5353895346636346]","[0 0]","false"
"6454","1500","0.9","2","1","Normal mean = 0","50","[15.6860926534735 47.53379505211709]","[0 0]","false"
"6452","1500","0.9","2","1","Normal mean = 0","50","[-1.0204704683567107 -32.05239923375054]","[0 0]","false"
"6455","1500","0.9","2","1","Normal mean = 0","50","[-15.933262290408395 13.729643288318806]","[0 0]","false"
"6457","1500","0.9","2","1","Normal mean = 0","50","[-15.557935519323594 -34.06913471650705]","[0 0]","false"
"6456","1500","0.9","2","1","Normal mean = 0","50","[-13.777014898287025 47.52735316841359]","[0 0]","false"
"6458","1500","0.9","2","1","Normal mean = 0","50","[-17.050470237311472 2.7682398854480685]","[0 0]","false"
"6459","1500","0.9","2","1","Normal mean = 0","50","[95.36787002669372 -14.91963697615181]","[0 0]","false"
"6461","1500","0.9","2","1","Normal mean = 0","50","[-0.08674154370897062 15.149789589756747]","[0 0]","false"
"6460","1500","0.9","2","1","Normal mean = 0","50","[68.54737843226583 -13.084105300260587]","[0 0]","false"
"6462","1500","0.9","2","1","Normal mean = 0","50","[-3.093552142271326 -16.440587323902005]","[0 0]","false"
"6463","1500","0.9","2","1","Normal mean = 0","50","[16.00559132335469 5.447447631252312]","[0 0]","false"
"6464","1500","0.9","2","1","Normal mean = 0","50","[-23.813199165915407 39.41796552112108]","[0 0]","false"
"6465","1500","0.9","2","1","Normal mean = 0","50","[-32.48192696207393 -6.452831725423277]","[0 0]","false"
"6466","1500","0.9","2","1","Normal mean = 0","50","[9.217679340913365 3.4044851927853568]","[0 0]","false"
"6467","1500","0.9","2","1","Normal mean = 0","50","[48.96553437528039 -14.790243733352838]","[0 0]","false"
"6468","1500","0.9","2","1","Normal mean = 0","50","[39.20290796624624 17.608937752027934]","[0 0]","false"
"6470","1500","0.9","2","1","Normal mean = 0","50","[-2.4290543027995537 -19.70826387080278]","[0 0]","false"
"6469","1500","0.9","2","1","Normal mean = 0","50","[-0.9357755911404919 35.91753261709152]","[0 0]","false"
"6471","1500","0.9","2","1","Normal mean = 0","50","[39.30983786468916 1.4010588148229668]","[0 0]","false"
"6472","1500","0.9","2","1","Normal mean = 0","50","[13.543965229434002 15.93722981600039]","[0 0]","false"
"6473","1500","0.9","2","1","Normal mean = 0","50","[-31.62197247815262 9.785165953279757]","[0 0]","false"
"6474","1500","0.9","2","1","Normal mean = 0","50","[12.057345796008711 11.732855269280241]","[0 0]","false"
"6475","1500","0.9","2","1","Normal mean = 0","50","[30.956583851815914 5.972272131270371]","[0 0]","false"
"6476","1500","0.9","2","1","Normal mean = 0","50","[3.7328465484371476 51.026619713056334]","[0 0]","false"
"6477","1500","0.9","2","1","Normal mean = 0","50","[-9.79942038593418 -2.4856396653308943]","[0 0]","false"
"6479","1500","0.9","2","1","Normal mean = 0","50","[-8.158650886555252 36.60697738949051]","[0 0]","false"
"6478","1500","0.9","2","1","Normal mean = 0","50","[3.7636601062434294 -37.56881491339779]","[0 0]","false"
