"BehaviorSpace results (NetLogo 6.1.0)"
"QVoting-DynamicPivotality.nlogo"
"Is payoff > 0 for a varied p?"
"07/02/2019 14:58:23:971 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","40","0","40"
"[run number]","number-of-voters","marginal-pivotality","voice-credits-given-per-tick","stdev-of-utilities","limit-votes?","variance-of-perceived-pivotality","mean-of-utilities","[step]","precision variance-of-perceived-pivotality 4","sum-of-votes","sum-of-utilities","payoff >= 0"
"156","1000","0.3","0","5","false","0.45","0","1","0.0945","-136.90405658471036","-321.3862751963671","true"
"157","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"157","1000","0.3","0","5","false","0.45","0","1","0.0945","37.341956291723136","59.436850792562396","true"
"158","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"158","1000","0.3","0","5","false","0.45","0","1","0.0945","4.430833414082031","68.65961497659619","true"
"159","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"159","1000","0.3","0","5","false","0.45","0","1","0.0945","58.37668587382484","243.02532784460658","true"
"160","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"160","1000","0.3","0","5","false","0.45","0","1","0.0945","-87.59429599051543","-278.9261876453452","true"
"161","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"161","1000","0.3","0","5","false","0.45","0","1","0.0945","3.290846712970392","-85.67566528796561","false"
"162","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"162","1000","0.3","0","5","false","0.45","0","1","0.0945","-31.938991218063165","-29.516027434687146","true"
"163","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"163","1000","0.3","0","5","false","0.45","0","1","0.0945","-48.06956512139709","7.622149119282472","false"
"164","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"164","1000","0.3","0","5","false","0.45","0","1","0.0945","27.28266810648904","170.91954139270223","true"
"165","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"165","1000","0.3","0","5","false","0.45","0","1","0.0945","-78.71575384896391","79.45345899355041","false"
"166","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"166","1000","0.3","0","5","false","0.45","0","1","0.0945","-11.726357776172222","71.15552704546738","false"
"167","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"167","1000","0.3","0","5","false","0.45","0","1","0.0945","-32.715678435550444","127.66692931899989","false"
"169","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"169","1000","0.3","0","5","false","0.45","0","1","0.0945","21.604432582900245","83.27202509142023","true"
"168","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"168","1000","0.3","0","5","false","0.45","0","1","0.0945","16.441917828838882","98.01374164355737","true"
"170","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"170","1000","0.3","0","5","false","0.45","0","1","0.0945","63.37434406164368","95.44370839575204","true"
"171","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"171","1000","0.3","0","5","false","0.45","0","1","0.0945","-83.45296507332989","-63.67862260250185","true"
"172","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"172","1000","0.3","0","5","false","0.45","0","1","0.0945","78.72490750080408","14.375320852657435","true"
"173","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"173","1000","0.3","0","5","false","0.45","0","1","0.0945","-98.8378030113904","26.601110026812314","false"
"174","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"174","1000","0.3","0","5","false","0.45","0","1","0.0945","34.77243102917862","-3.8048242647909793","false"
"175","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"175","1000","0.3","0","5","false","0.45","0","1","0.0945","-2.505105558344326","-37.29106248067522","true"
"176","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"176","1000","0.3","0","5","false","0.45","0","1","0.0945","-42.44412179867152","-43.506586894487604","true"
"177","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"177","1000","0.3","0","5","false","0.45","0","1","0.0945","39.05225259937231","64.37992431518865","true"
"178","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"178","1000","0.3","0","5","false","0.45","0","1","0.0945","-60.20365940024158","-38.15612653054034","true"
"179","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"179","1000","0.3","0","5","false","0.45","0","1","0.0945","-27.482748354197838","-126.2127290368515","true"
"180","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"180","1000","0.3","0","5","false","0.45","0","1","0.0945","62.747339481778","-11.62095140638764","false"
"181","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"181","1000","0.3","0","5","false","0.45","0","1","0.0945","60.00377613726505","154.99645941753428","true"
"182","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"182","1000","0.3","0","5","false","0.45","0","1","0.0945","91.1256034974416","307.42027981897076","true"
"183","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"183","1000","0.3","0","5","false","0.45","0","1","0.0945","-59.83338517439722","-59.07874856768535","true"
"184","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"184","1000","0.3","0","5","false","0.45","0","1","0.0945","-105.99210796707087","-106.73732226878201","true"
"185","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"185","1000","0.3","0","5","false","0.45","0","1","0.0945","63.424768694464774","117.22884487739005","true"
"186","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"186","1000","0.3","0","5","false","0.45","0","1","0.0945","-83.9989444271813","82.89740313742503","false"
"187","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"187","1000","0.3","0","5","false","0.45","0","1","0.0945","37.1994836408561","112.5279658356025","true"
"188","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"188","1000","0.3","0","5","false","0.45","0","1","0.0945","-152.63357129706105","-274.10699241246647","true"
"189","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"189","1000","0.3","0","5","false","0.45","0","1","0.0945","22.334241116268345","178.69836171781554","true"
"190","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"190","1000","0.3","0","5","false","0.45","0","1","0.0945","-36.64221801090582","-94.54566191196034","true"
"192","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"191","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"192","1000","0.3","0","5","false","0.45","0","1","0.0945","-4.565530218875438","39.52028157039548","false"
"191","1000","0.3","0","5","false","0.45","0","1","0.0945","70.55096274001278","104.33707621511859","true"
"193","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"193","1000","0.3","0","5","false","0.45","0","1","0.0945","-52.35966655950551","-298.1500072108414","true"
"194","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"194","1000","0.3","0","5","false","0.45","0","1","0.0945","24.913393781242007","79.05619618287234","true"
"195","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"195","1000","0.3","0","5","false","0.45","0","1","0.0945","-5.026395083336865","257.80682202848305","false"
"196","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"196","1000","0.3","0","5","false","0.45","0","1","0.0945","56.58852322351322","-155.0034052915046","false"
"197","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"197","1000","0.3","0","5","false","0.45","0","1","0.0945","-7.3969244705714345","203.52386525916415","false"
"198","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"198","1000","0.3","0","5","false","0.45","0","1","0.0945","29.56683588868009","-40.71076048678866","false"
"199","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"199","1000","0.3","0","5","false","0.45","0","1","0.0945","95.3732287760763","55.364566462442156","true"
"200","1000","0.3","0","5","false","0.45","0","0","0.0945","0","0","true"
"200","1000","0.3","0","5","false","0.45","0","1","0.0945","103.36263958614484","285.7766634436438","true"
"201","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"201","1000","0.3","0","5","false","0.65","0","1","0.1365","76.48013705027961","239.7684884011364","true"
"202","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"202","1000","0.3","0","5","false","0.65","0","1","0.1365","31.726467573477635","125.55086602866028","true"
"204","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"204","1000","0.3","0","5","false","0.65","0","1","0.1365","135.8879207557659","431.0386006857253","true"
"203","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"203","1000","0.3","0","5","false","0.65","0","1","0.1365","-63.75470789162648","-218.49133977280852","true"
"205","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"205","1000","0.3","0","5","false","0.65","0","1","0.1365","16.513904785925092","-174.77150012508667","false"
"206","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"206","1000","0.3","0","5","false","0.65","0","1","0.1365","-17.82261572357345","-28.940803455948455","true"
"208","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"208","1000","0.3","0","5","false","0.65","0","1","0.1365","-27.286197326363094","-374.1784471625806","true"
"207","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"207","1000","0.3","0","5","false","0.65","0","1","0.1365","-30.84360399406421","-15.993138746458351","true"
"209","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"209","1000","0.3","0","5","false","0.65","0","1","0.1365","-48.961940111925514","-136.2077061166627","true"
"210","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"210","1000","0.3","0","5","false","0.65","0","1","0.1365","3.0459867049574996","174.73537094102377","true"
"211","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"211","1000","0.3","0","5","false","0.65","0","1","0.1365","51.69952604326136","110.92202886836768","true"
"212","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"212","1000","0.3","0","5","false","0.65","0","1","0.1365","-16.662840441649337","143.09506842573572","false"
"213","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"213","1000","0.3","0","5","false","0.65","0","1","0.1365","2.139259179748592","-93.45832195288449","false"
"214","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"214","1000","0.3","0","5","false","0.65","0","1","0.1365","13.941800288257468","87.52781684187426","true"
"215","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"215","1000","0.3","0","5","false","0.65","0","1","0.1365","7.312728947896062","-24.038633625735557","false"
"216","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"216","1000","0.3","0","5","false","0.65","0","1","0.1365","-87.23503343527045","100.94508868273049","false"
"217","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"217","1000","0.3","0","5","false","0.65","0","1","0.1365","-64.92218666212318","18.025221255992133","false"
"218","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"218","1000","0.3","0","5","false","0.65","0","1","0.1365","-3.5955069228838283","161.46666240168764","false"
"219","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"219","1000","0.3","0","5","false","0.65","0","1","0.1365","14.810599734911989","251.59498099464253","true"
"220","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"220","1000","0.3","0","5","false","0.65","0","1","0.1365","-189.094041342433","-202.17439200000172","true"
"221","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"221","1000","0.3","0","5","false","0.65","0","1","0.1365","-124.54198858784605","-150.68245738230488","true"
"222","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"222","1000","0.3","0","5","false","0.65","0","1","0.1365","36.29599791663361","168.6810859551502","true"
"223","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"223","1000","0.3","0","5","false","0.65","0","1","0.1365","47.54492206999021","25.373996451862574","true"
"224","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"224","1000","0.3","0","5","false","0.65","0","1","0.1365","81.07491606910764","178.528666755679","true"
"225","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"225","1000","0.3","0","5","false","0.65","0","1","0.1365","54.46742507614408","84.56771705612661","true"
"226","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"226","1000","0.3","0","5","false","0.65","0","1","0.1365","34.79398933171251","-77.92294841622055","false"
"227","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"227","1000","0.3","0","5","false","0.65","0","1","0.1365","26.975215163778785","-12.361313431090073","false"
"228","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"228","1000","0.3","0","5","false","0.65","0","1","0.1365","-189.8995623770304","-224.5109645178207","true"
"229","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"229","1000","0.3","0","5","false","0.65","0","1","0.1365","54.25131803445879","7.1236199737810555","true"
"230","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"230","1000","0.3","0","5","false","0.65","0","1","0.1365","-24.739227673984374","-231.80164666492112","true"
"231","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"231","1000","0.3","0","5","false","0.65","0","1","0.1365","-49.39825167433628","-202.59223057986213","true"
"232","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"232","1000","0.3","0","5","false","0.65","0","1","0.1365","-29.272248377327628","-227.5569724016362","true"
"233","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"233","1000","0.3","0","5","false","0.65","0","1","0.1365","-79.22883056091064","-127.08520514073265","true"
"234","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"234","1000","0.3","0","5","false","0.65","0","1","0.1365","105.5163497715115","473.6885525683985","true"
"236","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"235","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"236","1000","0.3","0","5","false","0.65","0","1","0.1365","-68.17430410161285","-139.48688394164435","true"
"235","1000","0.3","0","5","false","0.65","0","1","0.1365","-23.722320837426082","24.7577282964481","false"
"237","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"237","1000","0.3","0","5","false","0.65","0","1","0.1365","81.56530974164616","147.80552187428415","true"
"238","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"238","1000","0.3","0","5","false","0.65","0","1","0.1365","43.32618100445529","-246.77010143217214","false"
"239","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"239","1000","0.3","0","5","false","0.65","0","1","0.1365","-20.993316281034367","74.57040335218133","false"
"240","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"240","1000","0.3","0","5","false","0.65","0","1","0.1365","37.561490253031366","47.76568484456337","true"
"241","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"241","1000","0.3","0","5","false","0.65","0","1","0.1365","-44.4995957140967","-50.53589634097837","true"
"242","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"242","1000","0.3","0","5","false","0.65","0","1","0.1365","86.13126884185385","-97.51253055119045","false"
"243","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"243","1000","0.3","0","5","false","0.65","0","1","0.1365","52.51263305736927","85.30333700810651","true"
"244","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
"244","1000","0.3","0","5","false","0.65","0","1","0.1365","35.19352599813362","256.3314198996455","true"
"245","1000","0.3","0","5","false","0.65","0","0","0.1365","0","0","true"
